"TICKET","SYMBOL","ACTION","LOTS","OPEN TIME","CLOSE TIME","PROFIT","COMM","SWAP","COMMENT","T/P","S/L","OPEN PRICE","CLOSE PRICE","","",""
"768869870","XAUUSDr","Buy","0.01","2025-10-28 15:36:22","2025-10-28 15:41:08","-6.78","0.0","0.0","[sl]","0.0","3920.73","3927.37","3920.59","-6.78","0","0"
"768868690","XAUUSDr","Buy","0.01","2025-10-28 15:23:41","2025-10-28 15:41:08","-9.37","0.0","0.0","[sl]","0.0","3920.96","3929.96","3920.59","-9.37","0","0"
"768867315","XAUUSDr","Buy","0.01","2025-10-28 15:08:21","2025-10-28 15:41:08","-6.01","0.0","0.0","[sl]","0.0","3920.73","3926.6","3920.59","-6.01","0","0"
"768868014","","Balance","0.01","2025-10-28 15:15:15","2025-10-28 15:15:15","100.0","0.0","0.0","Int. trans. (Add Funds)","0.0","0.0","0.0","0.0","0","100.0","0"
"768865378","XAUUSDr","Sell","0.01","2025-10-28 14:48:20","2025-10-28 14:59:59","-2.11","0.0","0.0","[sl]","0.0","3915.43","3913.33","3915.44","-2.11","0","0"
"768866216","XAUUSDr","Sell","0.01","2025-10-28 14:57:36","2025-10-28 14:59:02","-3.23","0.0","0.0","[sl]","0.0","3912.4","3909.87","3913.1","-3.23","0","0"
"768865862","XAUUSDr","Sell","0.01","2025-10-28 14:53:14","2025-10-28 14:59:02","-7.16","0.0","0.0","[sl]","0.0","3912.4","3905.94","3913.1","-7.16","0","0"
"768864462","XAUUSDr","Sell","0.01","2025-10-28 14:38:13","2025-10-28 14:44:44","4.95","0.0","0.0","","0.0","3922.85","3922.38","3917.43","4.95","0","0"
"768864006","XAUUSDr","Buy","0.01","2025-10-28 14:31:23","2025-10-28 14:35:15","-0.55","0.0","0.0","","0.0","3917.98","3922.24","3921.69","-0.55","0","0"
"768864179","XAUUSDr","Sell","0.01","2025-10-28 14:33:35","2025-10-28 14:34:28","-5.38","0.0","0.0","","0.0","0.0","3918.44","3923.82","-5.38","0","0"
"768860588","XAUUSDr","Buy","0.01","2025-10-28 13:21:53","2025-10-28 14:30:01","1.15","0.0","0.0","[sl]","0.0","3920.5","3919.26","3920.41","1.15","0","0"
"768863758","XAUUSDr","Buy","0.01","2025-10-28 14:28:08","2025-10-28 14:29:25","-3.3","0.0","0.0","[sl]","0.0","3924.13","3926.26","3922.96","-3.3","0","0"
"768863568","XAUUSDr","Buy","0.01","2025-10-28 14:24:10","2025-10-28 14:25:40","-0.1","0.0","0.0","","0.0","3924.01","3927.31","3927.21","-0.1","0","0"
"768862092","XAUUSDr","Buy","0.01","2025-10-28 13:59:59","2025-10-28 14:19:20","6.11","0.0","0.0","","0.0","3921.44","3923.6","3929.71","6.11","0","0"
"768862906","XAUUSDr","Buy","0.01","2025-10-28 14:09:18","2025-10-28 14:16:49","3.6","0.0","0.0","","0.0","3921.45","3924.41","3928.01","3.6","0","0"
"768861926","XAUUSDr","Buy","0.01","2025-10-28 13:51:18","2025-10-28 13:55:36","-2.91","0.0","0.0","[sl]","0.0","3925.8","3928.59","3925.68","-2.91","0","0"
"768861367","XAUUSDr","Buy","0.01","2025-10-28 13:40:06","2025-10-28 13:45:27","4.04","0.0","0.0","","0.0","3921.51","3923.83","3927.87","4.04","0","0"
"768861224","XAUUSDr","Buy","0.01","2025-10-28 13:36:09","2025-10-28 13:41:09","1.71","0.0","0.0","","0.0","3920.36","3924.3","3926.01","1.71","0","0"
"768861158","XAUUSDr","Buy","0.01","2025-10-28 13:34:55","2025-10-28 13:35:55","-0.79","0.0","0.0","","0.0","3920.36","3924.16","3923.37","-0.79","0","0"
"768860960","XAUUSDr","Buy","0.01","2025-10-28 13:30:49","2025-10-28 13:33:49","5.19","0.0","0.0","","3930.23","3916.71","3920.55","3925.74","5.19","0","0"
"768860193","XAUUSDr","Buy","0.02","2025-10-28 13:15:00","2025-10-28 13:16:43","-7.0","0.0","0.0","[sl]","0.0","3913.37","3916.69","3913.19","-7.0","0","0"
"768859535","XAUUSDr","Buy","0.02","2025-10-28 13:07:35","2025-10-28 13:12:15","-6.0","0.0","0.0","[sl]","3926.95","3913.11","3915.92","3912.92","-6.0","0","0"
"768858925","XAUUSDr","Buy","0.01","2025-10-28 12:59:33","2025-10-28 13:01:34","-4.79","0.0","0.0","[sl]","3932.18","3922.01","3926.72","3921.93","-4.79","0","0"
"768856060","XAUUSDr","Buy","0.01","2025-10-28 12:02:11","2025-10-28 12:12:36","-4.15","0.0","0.0","[sl]","3909.98","3901.86","3905.75","3901.6","-4.15","0","0"
"768855623","XAUUSDr","Buy","0.01","2025-10-28 11:57:27","2025-10-28 12:00:54","4.12","0.0","0.0","","3909.46","3899.54","3900.23","3904.35","4.12","0","0"
"768855568","XAUUSDr","Buy","0.01","2025-10-28 11:51:49","2025-10-28 11:53:42","-2.59","0.0","0.0","[sl]","3909.74","3903.31","3905.76","3903.17","-2.59","0","0"
"768854901","XAUUSDr","Buy","0.01","2025-10-28 11:39:05","2025-10-28 11:44:50","6.01","0.0","0.0","","3928.45","3898.97","3902.48","3908.49","6.01","0","0"
"768853484","XAUUSDr","Sell","0.01","2025-10-28 11:21:10","2025-10-28 11:38:23","1.82","0.0","0.0","","3889.51","3909.11","3904.22","3902.4","1.82","0","0"
"768854084","XAUUSDr","Sell","0.01","2025-10-28 11:26:28","2025-10-28 11:35:16","0.43","0.0","0.0","","3889.51","3907.62","3903.05","3902.62","0.43","0","0"
"768852777","XAUUSDr","Sell","0.01","2025-10-28 11:15:21","2025-10-28 11:17:30","-6.28","0.0","0.0","[sl]","3888.21","3901.08","3895.36","3901.64","-6.28","0","0"
"768851611","XAUUSDr","Sell","0.01","2025-10-28 11:03:13","2025-10-28 11:05:55","3.17","0.0","0.0","","3890.45","3904.79","3897.59","3894.42","3.17","0","0"
"768851030","XAUUSDr","Sell","0.01","2025-10-28 10:57:15","2025-10-28 10:59:47","3.54","0.0","0.0","","0.0","3905.02","3900.9","3897.36","3.54","0","0"
"768850499","XAUUSDr","Sell","0.01","2025-10-28 10:52:36","2025-10-28 10:54:48","3.69","0.0","0.0","","3900.96","3910.58","3906.79","3903.1","3.69","0","0"
"768850370","XAUUSDr","Sell","0.01","2025-10-28 10:50:01","2025-10-28 10:51:05","-4.08","0.0","0.0","[sl]","3900.96","3910.06","3906.07","3910.15","-4.08","0","0"
"768848411","XAUUSDr","Buy","0.01","2025-10-28 10:33:08","2025-10-28 10:34:29","0.87","0.0","0.0","","0.0","3909.16","3914.62","3915.49","0.87","0","0"
"768847561","XAUUSDr","Sell","0.01","2025-10-28 10:25:01","2025-10-28 10:31:30","2.67","0.0","0.0","","0.0","3918.84","3913.83","3911.16","2.67","0","0"
"768846914","XAUUSDr","Sell","0.01","2025-10-28 10:18:23","2025-10-28 10:19:46","3.26","0.0","0.0","","0.0","3924.74","3920.03","3916.77","3.26","0","0"
"768846525","XAUUSDr","Buy","0.01","2025-10-28 10:16:10","2025-10-28 10:18:14","-3.68","0.0","0.0","[sl]","0.0","3919.47","3923.12","3919.44","-3.68","0","0"
"768846009","XAUUSDr","Sell","0.01","2025-10-28 10:09:12","2025-10-28 10:13:30","4.38","0.0","0.0","","0.0","3931.29","3927.21","3922.83","4.38","0","0"
"768845188","XAUUSDr","Sell","0.01","2025-10-28 09:56:54","2025-10-28 10:05:33","3.58","0.0","0.0","","0.0","3933.71","3931.47","3927.89","3.58","0","0"
"768843142","XAUUSDr","Sell","0.01","2025-10-28 09:29:31","2025-10-28 09:31:50","4.37","0.0","0.0","","0.0","3935.25","3932.71","3928.34","4.37","0","0"
"768842763","XAUUSDr","Buy","0.01","2025-10-28 09:26:23","2025-10-28 09:29:26","-2.42","0.0","0.0","","0.0","3931.75","3934.67","3932.25","-2.42","0","0"
"768842206","XAUUSDr","Sell","0.01","2025-10-28 09:20:39","2025-10-28 09:21:25","2.54","0.0","0.0","","0.0","3938.56","3936.05","3933.51","2.54","0","0"
"768839542","XAUUSDr","Buy","0.01","2025-10-28 09:05:53","2025-10-28 09:20:17","-7.54","0.0","0.0","","4018.14","3934.55","3944.36","3936.82","-7.54","0","0"
"768839465","","Balance","0.01","2025-10-28 08:52:32","2025-10-28 08:52:32","10.82","0.0","0.0","Int. trans. (Add Funds)","0.0","0.0","0.0","0.0","0","10.82","0"
"768833683","USDJPYr","Sell","0.01","2025-10-28 07:41:56","2025-10-28 08:45:35","-0.9","0.0","0.0","","0.0","0.0","151.857","151.994","-0.9","0","0"
"768833133","USDJPYr","Sell","0.01","2025-10-28 07:36:49","2025-10-28 07:41:00","-0.75","0.0","0.0","","0.0","0.0","151.772","151.886","-0.75","0","0"
"768832698","XAUUSDr","Buy","0.01","2025-10-28 07:32:58","2025-10-28 07:35:13","-4.38","0.0","0.0","[sl]","0.0","3962.23","3966.22","3961.84","-4.38","0","0"
"768832561","XAUUSDr","Buy","0.01","2025-10-28 07:31:16","2025-10-28 07:35:13","-6.25","0.0","0.0","[sl]","0.0","3962.23","3968.09","3961.84","-6.25","0","0"
"768831898","XAUUSDr","Buy","0.01","2025-10-28 07:19:25","2025-10-28 07:35:13","-10.82","0.0","0.0","[sl]","0.0","3962.23","3972.66","3961.84","-10.82","0","0"
"768831042","XAUUSDr","Buy","0.01","2025-10-28 07:05:47","2025-10-28 07:35:13","-11.14","0.0","0.0","[sl]","4016.14","3962.23","3972.98","3961.84","-11.14","0","0"
"768828512","XAUUSDr","Buy","0.01","2025-10-28 06:41:22","2025-10-28 07:27:10","-0.6","0.0","0.0","","4016.14","3965.83","3976.44","3975.84","-0.6","0","0"
"768830888","XAUUSDr","Buy","0.01","2025-10-28 07:12:39","2025-10-28 07:26:58","-2.1","0.0","0.0","","4016.14","3967.94","3978.42","3976.32","-2.1","0","0"
"768821676","XAUUSDr","Sell","0.01","2025-10-28 04:42:39","2025-10-28 06:25:49","17.84","0.0","0.0","","0.0","3999.35","3991.34","3973.5","17.84","0","0"
"768820982","","Balance","0.01","2025-10-28 04:39:43","2025-10-28 04:39:43","19.0","0.0","0.0","Int. trans. (Add Funds)","0.0","0.0","0.0","0.0","0","19.0","0"
"768819981","XAUUSDr","Buy","0.01","2025-10-28 04:25:35","2025-10-28 04:35:17","-4.72","0.0","0.0","so: 20.0%/0.8/4.0","0.0","3994.53","4001.09","3996.37","-4.72","0","0"
"768819392","XAUUSDr","Buy","0.01","2025-10-28 04:14:57","2025-10-28 04:21:54","-6.66","0.0","0.0","[sl]","0.0","3999.67","4005.93","3999.27","-6.66","0","0"
"768819129","XAUUSDr","Buy","0.01","2025-10-28 04:09:47","2025-10-28 04:21:39","-7.7","0.0","0.0","[sl]","0.0","4001.28","4008.62","4000.92","-7.7","0","0"
"768818443","XAUUSDr","Sell","0.01","2025-10-28 03:52:23","2025-10-28 04:08:13","-0.53","0.0","0.0","","0.0","4023.1","4011.7","4012.23","-0.53","0","0"
"768815240","","Balance","0.01","2025-10-28 02:53:31","2025-10-28 02:53:31","19.0","0.0","0.0","Int. trans. (Add Funds)","0.0","0.0","0.0","0.0","0","19.0","0"
"768812903","XAUUSDr","Sell","0.01","2025-10-28 02:13:48","2025-10-28 02:51:00","-18.35","0.0","0.0","[sl]","0.0","4005.77","3987.66","4006.01","-18.35","0","0"
"768812662","","Balance","0.01","2025-10-28 02:09:37","2025-10-28 02:09:37","19.0","0.0","0.0","Int. trans. (Add Funds)","0.0","0.0","0.0","0.0","0","19.0","0"
"768812048","XAUUSDr","Buy","0.01","2025-10-28 01:57:04","2025-10-28 02:03:08","-2.64","0.0","0.0","so: 19.0%/0.8/4.0","0.0","3993.21","3997.02","3994.38","-2.64","0","0"
"768812162","XAUUSDr","Buy","0.01","2025-10-28 01:59:36","2025-10-28 02:02:59","-3.79","0.0","0.0","so: 19.6%/1.6/8.0","0.0","3992.68","3998.98","3995.19","-3.79","0","0"
"768811987","XAUUSDr","Buy","0.01","2025-10-28 01:54:56","2025-10-28 01:58:56","-5.83","0.0","0.0","[sl]","0.0","3994.27","4000.09","3994.26","-5.83","0","0"
"768807503","XAUUSDr","Buy","0.01","2025-10-27 22:27:31","2025-10-27 22:29:13","0.04","0.0","0.0","","0.0","3997.07","3999.42","3999.46","0.04","0","0"
"768807487","XAUUSDr","Buy","0.01","2025-10-27 22:25:42","2025-10-27 22:27:12","0.35","0.0","0.0","","0.0","3996.73","3999.04","3999.39","0.35","0","0"
"768807404","XAUUSDr","Buy","0.01","2025-10-27 22:22:20","2025-10-27 22:23:43","0.51","0.0","0.0","","0.0","3994.2","3996.21","3996.72","0.51","0","0"
"768807358","XAUUSDr","Sell","0.01","2025-10-27 22:20:41","2025-10-27 22:22:00","-0.29","0.0","0.0","","0.0","3997.24","3995.68","3995.97","-0.29","0","0"
"768807238","XAUUSDr","Buy","0.01","2025-10-27 22:12:04","2025-10-27 22:16:09","0.43","0.0","0.0","","0.0","0.0","3993.65","3994.08","0.43","0","0"
"768807138","XAUUSDr","Sell","0.02","2025-10-27 22:04:49","2025-10-27 22:11:23","-7.3","0.0","0.0","","0.0","3993.88","3988.03","3991.68","-7.3","0","0"
"768806995","XAUUSDr","Sell","0.02","2025-10-27 21:56:05","2025-10-27 22:01:40","-8.38","0.0","0.0","[sl]","0.0","3991.35","3987.23","3991.42","-8.38","0","0"
"768806923","XAUUSDr","Sell","0.02","2025-10-27 21:50:19","2025-10-27 21:55:25","5.66","0.0","0.0","","0.0","3993.38","3989.75","3986.92","5.66","0","0"
"768806795","XAUUSDr","Sell","0.02","2025-10-27 21:40:09","2025-10-27 21:47:25","0.72","0.0","0.0","","0.0","3994.14","3990.5","3990.14","0.72","0","0"
"768806619","XAUUSDr","Sell","0.01","2025-10-27 21:31:40","2025-10-27 21:39:03","0.82","0.0","0.0","","0.0","3999.45","3990.89","3990.07","0.82","0","0"
"768806634","XAUUSDr","Sell","0.02","2025-10-27 21:32:09","2025-10-27 21:38:55","-0.36","0.0","0.0","","0.0","3993.38","3989.48","3989.66","-0.36","0","0"
"768806451","XAUUSDr","Sell","0.02","2025-10-27 21:26:43","2025-10-27 21:30:03","12.36","0.0","0.0","","0.0","3999.45","3996.4","3990.22","12.36","0","0"
"768806256","XAUUSDr","Sell","0.01","2025-10-27 21:16:37","2025-10-27 21:25:37","4.18","0.0","0.0","","0.0","4006.29","4001.85","3997.67","4.18","0","0"
"768806080","XAUUSDr","Sell","0.01","2025-10-27 21:07:46","2025-10-27 21:15:55","-2.65","0.0","0.0","","0.0","4005.53","4000.18","4002.83","-2.65","0","0"
"768806005","XAUUSDr","Sell","0.01","2025-10-27 21:03:56","2025-10-27 21:07:33","2.03","0.0","0.0","","0.0","4007.05","4002.89","4000.86","2.03","0","0"
"768805957","XAUUSDr","Buy","0.01","2025-10-27 21:02:37","2025-10-27 21:03:52","-1.31","0.0","0.0","","0.0","0.0","4004.23","4002.92","-1.31","0","0"
"768805889","XAUUSDr","Sell","0.02","2025-10-27 21:00:29","2025-10-27 21:01:57","-10.2","0.0","0.0","","0.0","4002.24","3996.42","4001.52","-10.2","0","0"
"768805524","XAUUSDr","Sell","0.02","2025-10-27 20:49:26","2025-10-27 20:58:45","7.38","0.0","0.0","","0.0","4009.33","4006.42","4002.73","7.38","0","0"
"768805264","XAUUSDr","Buy","0.01","2025-10-27 20:40:44","2025-10-27 20:48:03","2.32","0.0","0.0","","0.0","0.0","4003.71","4006.03","2.32","0","0"
"768805215","XAUUSDr","Buy","0.01","2025-10-27 20:38:56","2025-10-27 20:42:42","-2.24","0.0","0.0","","0.0","3997.87","4003.29","4001.05","-2.24","0","0"
"768804904","XAUUSDr","Buy","0.02","2025-10-27 20:22:43","2025-10-27 20:38:16","-7.12","0.0","0.0","[sl]","0.0","4003.02","4006.51","4002.95","-7.12","0","0"
"768804701","XAUUSDr","Buy","0.02","2025-10-27 20:13:02","2025-10-27 20:15:40","2.82","0.0","0.0","","0.0","4001.25","4006.93","4008.34","2.82","0","0"
"768804683","XAUUSDr","Sell","0.03","2025-10-27 20:11:59","2025-10-27 20:12:36","-5.34","0.0","0.0","","0.0","4011.85","4005.35","4007.13","-5.34","0","0"
"768804554","XAUUSDr","Buy","0.05","2025-10-27 20:05:41","2025-10-27 20:11:51","-12.5","0.0","0.0","","0.0","4003.19","4007.88","4005.38","-12.5","0","0"
"768804466","XAUUSDr","Sell","0.05","2025-10-27 20:02:55","2025-10-27 20:05:38","-13.75","0.0","0.0","","0.0","4010.55","4005.07","4007.82","-13.75","0","0"
"768804226","XAUUSDr","Buy","0.05","2025-10-27 19:52:23","2025-10-27 20:02:49","-1.25","0.0","0.0","","0.0","4001.63","4005.35","4005.1","-1.25","0","0"
"768804021","XAUUSDr","Sell","0.03","2025-10-27 19:45:46","2025-10-27 19:47:51","-13.05","0.0","0.0","[sl]","0.0","4008.0","4003.75","4008.1","-13.05","0","0"
"768803557","XAUUSDr","Sell","0.02","2025-10-27 19:29:20","2025-10-27 19:47:51","-8.46","0.0","0.0","[sl]","0.0","4008.0","4003.87","4008.1","-8.46","0","0"
"768803554","XAUUSDr","Sell","0.02","2025-10-27 19:29:19","2025-10-27 19:47:51","-8.46","0.0","0.0","[sl]","0.0","4008.0","4003.87","4008.1","-8.46","0","0"
"768803545","XAUUSDr","Sell","0.02","2025-10-27 19:29:14","2025-10-27 19:47:51","-7.16","0.0","0.0","[sl]","0.0","4008.0","4004.52","4008.1","-7.16","0","0"
"768803549","XAUUSDr","Sell","0.02","2025-10-27 19:29:17","2025-10-27 19:31:28","1.5","0.0","0.0","","0.0","4008.0","4003.77","4003.02","1.5","0","0"
"768803552","XAUUSDr","Sell","0.02","2025-10-27 19:29:18","2025-10-27 19:31:26","1.66","0.0","0.0","","0.0","4008.0","4003.74","4002.91","1.66","0","0"
"768803482","XAUUSDr","Sell","0.02","2025-10-27 19:27:45","2025-10-27 19:28:42","-4.74","0.0","0.0","[sl]","0.0","4005.18","4002.85","4005.22","-4.74","0","0"
"768803441","XAUUSDr","Sell","0.02","2025-10-27 19:26:34","2025-10-27 19:28:42","-7.68","0.0","0.0","[sl]","0.0","4005.18","4001.38","4005.22","-7.68","0","0"
"768803393","XAUUSDr","Sell","0.02","2025-10-27 19:25:01","2025-10-27 19:28:42","-16.5","0.0","0.0","[sl]","0.0","4005.18","3996.97","4005.22","-16.5","0","0"
"768803316","XAUUSDr","Sell","0.02","2025-10-27 19:22:26","2025-10-27 19:28:42","-24.74","0.0","0.0","[sl]","0.0","4005.18","3992.85","4005.22","-24.74","0","0"
"768803245","XAUUSDr","Sell","0.02","2025-10-27 19:20:37","2025-10-27 19:28:42","-28.2","0.0","0.0","[sl]","0.0","4005.18","3991.12","4005.22","-28.2","0","0"
"768802901","XAUUSDr","Sell","0.02","2025-10-27 19:10:19","2025-10-27 19:18:28","7.44","0.0","0.0","","0.0","4006.0","3999.42","3995.7","7.44","0","0"
"768800294","XAUUSDr","Buy","0.03","2025-10-27 18:03:22","2025-10-27 19:08:13","29.82","0.0","0.0","","0.0","3981.49","3988.52","3998.46","29.82","0","0"
"768800015","XAUUSDr","Buy","0.02","2025-10-27 17:58:01","2025-10-27 18:56:55","15.1","0.0","0.0","","0.0","3977.0","3989.39","3996.94","15.1","0","0"
"768798939","XAUUSDr","Sell","0.02","2025-10-27 17:42:34","2025-10-27 17:57:58","-8.1","0.0","0.0","","3913.18","3994.82","3984.99","3989.04","-8.1","0","0"
"768798818","XAUUSDr","Buy","0.05","2025-10-27 17:35:08","2025-10-27 17:35:34","9.6","0.0","0.0","","0.0","3984.5","3987.72","3989.64","9.6","0","0"
"768796515","XAUUSDr","Buy","0.02","2025-10-27 17:19:16","2025-10-27 17:33:33","8.5","0.0","0.0","","0.0","3969.68","3984.12","3988.37","8.5","0","0"
"768796490","XAUUSDr","Buy","0.02","2025-10-27 17:19:16","2025-10-27 17:26:33","0.5","0.0","0.0","","0.0","3969.68","3984.12","3984.37","0.5","0","0"
"768796433","","Balance","0.01","2025-10-27 17:04:39","2025-10-27 17:04:39","99.06","0.0","0.0","Int. trans. (Add Funds)","0.0","0.0","0.0","0.0","0","99.06","0"
"768795904","","Balance","0.01","2025-10-27 17:00:35","2025-10-27 17:00:35","5.08","0.0","0.0","Balance correction","0.0","0.0","0.0","0.0","0","5.08","0"
"768795306","XAUUSDr","Buy","0.02","2025-10-27 16:52:57","2025-10-27 17:00:35","-19.42","0.0","0.0","so: -31.8%/-5.1/16.0","0.0","3979.2","3989.05","3979.34","-19.42","0","0"
"768794749","XAUUSDr","Buy","0.02","2025-10-27 16:45:28","2025-10-27 17:00:35","-32.0","0.0","0.0","so: -21.2%/-5.1/23.9","0.0","3979.2","3995.34","3979.34","-32.0","0","0"
"768794631","XAUUSDr","Buy","0.02","2025-10-27 16:53:12","2025-10-27 17:00:35","-17.08","0.0","0.0","so: -63.7%/-5.1/8.0","0.0","3979.2","3987.88","3979.34","-17.08","0","0"
"768794496","XAUUSDr","Buy","0.02","2025-10-27 16:42:14","2025-10-27 17:00:35","-37.08","0.0","0.0","so: -15.9%/-5.1/31.9","0.0","3978.99","3997.88","3979.34","-37.08","0","0"
"768794385","","Balance","0.01","2025-10-27 16:40:37","2025-10-27 16:40:37","99.06","0.0","0.0","Int. trans. (Add Funds)","0.0","0.0","0.0","0.0","0","99.06","0"
"768793597","XAUUSDr","Buy","0.02","2025-10-27 16:33:21","2025-10-27 16:37:39","-18.56","0.0","0.0","so: 18.0%/1.4/8.0","0.0","3983.35","3994.55","3985.27","-18.56","0","0"
"768788775","XAUUSDr","Buy","0.02","2025-10-27 16:27:39","2025-10-27 16:37:14","-22.66","0.0","0.0","so: 16.1%/2.6/16.0","0.0","3983.62","3997.17","3985.84","-22.66","0","0"
"768791846","XAUUSDr","Buy","0.02","2025-10-27 16:17:53","2025-10-27 16:25:53","-3.14","0.0","0.0","","0.0","3985.66","3993.09","3991.52","-3.14","0","0"
"768790938","XAUUSDr","Buy","0.02","2025-10-27 16:09:52","2025-10-27 16:12:07","-6.4","0.0","0.0","","0.0","3998.71","4008.54","4005.34","-6.4","0","0"
"768788593","XAUUSDr","Buy","0.02","2025-10-27 15:48:06","2025-10-27 15:49:34","9.42","0.0","0.0","","0.0","4008.32","4014.73","4019.44","9.42","0","0"
"768787752","XAUUSDr","Buy","0.02","2025-10-27 15:43:20","2025-10-27 15:48:08","-17.46","0.0","0.0","[sl]","0.0","4013.56","4022.27","4013.54","-17.46","0","0"
"768788255","XAUUSDr","Buy","0.02","2025-10-27 15:45:20","2025-10-27 15:47:44","-19.04","0.0","0.0","[sl]","0.0","4016.1","4024.92","4015.4","-19.04","0","0"
"768787803","XAUUSDr","Buy","0.02","2025-10-27 15:42:14","2025-10-27 15:43:42","-14.68","0.0","0.0","[sl]","0.0","4018.89","4025.79","4018.45","-14.68","0","0"
"768786557","XAUUSDr","Buy","0.02","2025-10-27 15:33:16","2025-10-27 15:43:41","-28.36","0.0","0.0","[sl]","0.0","4019.37","4033.43","4019.25","-28.36","0","0"
"768785863","XAUUSDr","Buy","0.02","2025-10-27 15:27:20","2025-10-27 15:29:07","-4.8","0.0","0.0","","0.0","4031.53","4036.09","4033.69","-4.8","0","0"
"768785575","XAUUSDr","Buy","0.02","2025-10-27 15:22:42","2025-10-27 15:28:23","-14.06","0.0","0.0","[sl]","0.0","4032.96","4039.92","4032.89","-14.06","0","0"
"768782052","XAUUSDr","Buy","0.02","2025-10-27 14:40:28","2025-10-27 15:05:30","14.08","0.0","0.0","","0.0","4028.99","4035.61","4042.65","14.08","0","0"
"768775218","XAUUSDr","Buy","0.02","2025-10-27 13:46:04","2025-10-27 14:25:25","27.5","0.0","0.0","","0.0","4014.42","4025.23","4038.98","27.5","0","0"
"768775163","","Balance","0.01","2025-10-27 12:32:29","2025-10-27 12:32:29","98.8","0.0","0.0","Int. trans. (Add Funds)","0.0","0.0","0.0","0.0","0","98.8","0"
"768771594","XAUUSDr","Sell","0.01","2025-10-27 11:30:09","2025-10-27 11:35:21","-4.93","0.0","0.0","so: 19.8%/0.8/4.0","0.0","4048.14","4036.8","4041.73","-4.93","0","0"
"768771011","XAUUSDr","Buy","0.01","2025-10-27 11:20:26","2025-10-27 11:30:06","-3.69","0.0","0.0","","0.0","0.0","4040.31","4036.62","-3.69","0","0"
"768770495","XAUUSDr","Sell","0.01","2025-10-27 11:14:19","2025-10-27 11:17:51","-3.78","0.0","0.0","","0.0","4052.74","4036.09","4039.87","-3.78","0","0"
"768770660","XAUUSDr","Sell","0.01","2025-10-27 11:15:56","2025-10-27 11:17:14","-0.69","0.0","0.0","","0.0","0.0","4034.51","4035.2","-0.69","0","0"
"768770662","XAUUSDr","Sell","0.01","2025-10-27 11:15:58","2025-10-27 11:17:12","-1.78","0.0","0.0","","0.0","0.0","4034.08","4035.86","-1.78","0","0"
"768770650","","Balance","0.01","2025-10-27 11:15:48","2025-10-27 11:15:48","6.95","0.0","0.0","Int. trans. (Add Funds)","0.0","0.0","0.0","0.0","0","6.95","0"
"768770098","XAUUSDr","Sell","0.02","2025-10-27 11:10:19","2025-10-27 11:14:01","-4.1","0.0","0.0","","0.0","4050.18","4036.37","4038.42","-4.1","0","0"
"768770158","XAUUSDr","Sell","0.02","2025-10-27 11:10:48","2025-10-27 11:13:40","-14.02","0.0","0.0","","0.0","4040.98","4032.39","4039.4","-14.02","0","0"
"768770209","XAUUSDr","Sell","0.02","2025-10-27 11:11:12","2025-10-27 11:13:38","-15.52","0.0","0.0","","0.0","4040.98","4031.5","4039.26","-15.52","0","0"
"768769880","XAUUSDr","Buy","0.02","2025-10-27 11:08:35","2025-10-27 11:10:23","-14.54","0.0","0.0","[sl]","0.0","4034.84","4042.06","4034.79","-14.54","0","0"
"768769628","XAUUSDr","Buy","0.02","2025-10-27 11:05:03","2025-10-27 11:09:56","-15.96","0.0","0.0","[sl]","0.0","4036.88","4044.84","4036.86","-15.96","0","0"
"768768677","XAUUSDr","Buy","0.02","2025-10-27 10:56:57","2025-10-27 11:01:36","24.98","0.0","0.0","","0.0","4021.1","4030.99","4043.48","24.98","0","0"
"768768448","XAUUSDr","Sell","0.02","2025-10-27 10:55:37","2025-10-27 10:56:27","0.12","0.0","0.0","","0.0","0.0","4029.18","4029.12","0.12","0","0"
"768768287","XAUUSDr","Buy","0.02","2025-10-27 10:55:10","2025-10-27 10:55:17","-12.98","0.0","0.0","[sl]","0.0","4032.63","4037.9","4031.41","-12.98","0","0"
"768767704","XAUUSDr","Buy","0.02","2025-10-27 10:52:10","2025-10-27 10:53:10","-14.1","0.0","0.0","[sl]","0.0","4052.91","4056.13","4049.08","-14.1","0","0"
"768767685","XAUUSDr","Buy","0.02","2025-10-27 10:51:55","2025-10-27 10:53:10","-13.9","0.0","0.0","[sl]","0.0","4052.91","4056.03","4049.08","-13.9","0","0"
"768766707","XAUUSDr","Buy","0.02","2025-10-27 10:36:17","2025-10-27 10:53:10","-19.28","0.0","0.0","[sl]","0.0","4052.91","4058.72","4049.08","-19.28","0","0"
"768766698","XAUUSDr","Buy","0.02","2025-10-27 10:49:33","2025-10-27 10:53:10","-15.74","0.0","0.0","[sl]","0.0","4052.91","4056.95","4049.08","-15.74","0","0"
"768766363","XAUUSDr","Buy","0.02","2025-10-27 10:30:13","2025-10-27 10:39:32","2.4","0.0","0.0","","0.0","4055.03","4060.53","4061.73","2.4","0","0"
"768758207","XAUUSDr","Sell","0.02","2025-10-27 07:51:12","2025-10-27 09:58:11","31.92","0.0","0.0","","0.0","4080.96","4082.77","4066.81","31.92","0","0"
"768759326","XAUUSDr","Sell","0.02","2025-10-27 08:08:12","2025-10-27 09:58:06","31.54","0.0","0.0","","0.0","4080.96","4082.2","4066.43","31.54","0","0"
